0	0.0213312
1	0.0213312
2	0.0213312
3	0.0213312
4	0.0213312
5	0.0213312
6	0.0213312
7	0.0213312
8	0.0213312
9	0.0213312
10	0.0213312
11	0.0213312
12	0.0213312
13	0.0213312
14	0.0213312
15	0.0213312
16	0.0213312
17	0.0213312
18	0.0213312
19	0.0213312
20	0.0213312
21	0.0213312
22	0.0213312
23	0.0213312
24	0.0213312
25	0.0213312
26	0.0213312
27	0.0213312
28	0.0213312
29	0.0213312
30	0.0213312
31	0.0213312
32	0.0213312
33	0.0213312
34	0.0213312
35	0.0213312
36	0.0213312
37	0.0213312
38	0.0213312
39	0.0213312
40	0.0213312
41	0.0213312
42	0.0213312
43	0.0213312
44	0.0213312
45	0.0213312
46	0.0213312
47	0.0213312
48	0.0213312
49	0.0213312
50	0.0213312
51	0.0213312
52	0.0213312
53	0.0213312
54	0.0213312
55	0.0213312
56	0.0213312
57	0.0213312
58	0.0213312
59	0.0213312
60	0.0213312
61	0.0213312
62	0.0213312
63	0.0213312
64	0.0213312
65	0.0213312
66	0.0213312
67	0.0213312
68	0.0213312
69	0.0213312
70	0.0213312
71	0.0213312
72	0.0213312
73	0.0213312
74	0.0213312
75	0.0213312
76	0.0213312
77	0.0213312
78	0.0213312
79	0.0213312
80	0.0213312
81	0.0213312
82	0.0213312
83	0.0213312
84	0.0213312
85	0.0213312
86	0.0213312
87	0.0213312
88	0.0213312
89	0.0213312
90	0.0213312
91	0.0213312
92	0.0213312
93	0.0213312
94	0.0213312
95	0.0213312
96	0.0213312
97	0.0213312
98	0.0213312
99	0.0213312
100	0.0213312
101	0.0213312
102	0.0213312
103	0.0213312
104	0.0213312
105	0.0213312
106	0.0213312
107	0.0213312
108	0.0213312
109	0.0213312
110	0.0213312
111	0.0213312
112	0.0213312
113	0.0213312
114	0.0213312
115	0.0213312
116	0.0213312
117	0.0213312
118	0.0213312
119	0.0213312
120	0.0213312
121	0.0213312
122	0.0213312
123	0.0213312
124	0.0213312
125	0.0213312
126	0.0213312
127	0.0213312
128	0.0213312
129	0.0213312
130	0.0213312
131	0.0213312
132	0.0213312
133	0.0213312
134	0.0213312
135	0.0213312
136	0.0213312
137	0.0213312
138	0.0213312
139	0.0213312
140	0.0213312
141	0.0213312
142	0.0213312
143	0.0213312
144	0.0213312
145	0.0213312
146	0.0213312
147	0.0213312
148	0.0213312
149	0.0213312
150	0.0213312
151	0.0213312
152	0.0213312
153	0.0213312
154	0.0213312
155	0.0213312
156	0.0213312
157	0.0213312
158	0.0213312
159	0.0213312
160	0.0213312
161	0.0213312
162	0.0213312
163	0.0213312
164	0.0213312
165	0.0213312
166	0.0213312
167	0.0213312
168	0.0213312
169	0.0213312
170	0.0213312
171	0.0213312
172	0.0213312
173	0.0213312
174	0.0213312
175	0.0213312
176	0.0213312
177	0.0213312
178	0.0213312
179	0.0213312
180	0.0213312
181	0.0213312
182	0.0213312
183	0.0213312
184	0.0213312
185	0.0213312
186	0.0213312
187	0.0213312
188	0.0213312
189	0.0213312
190	0.0213312
191	0.0213312
192	0.0213312
193	0.0213312
194	0.0213312
195	0.0213312
196	0.0213312
197	0.0213312
198	0.0213312
199	0.0213312
200	0.0213312
201	0.0213312
202	0.0213312
203	0.0213312
204	0.0213312
205	0.0213312
206	0.0213312
207	0.0213312
208	0.0213312
209	0.0213312
210	0.0213312
211	0.0213312
212	0.0213312
213	0.0213312
214	0.0213312
215	0.0213312
216	0.0213312
217	0.0213312
218	0.0213312
219	0.0213312
220	0.0213312
221	0.0213312
222	0.0213312
223	0.0213312
224	0.0213312
225	0.0213312
226	0.0213312
227	0.0213312
228	0.0213312
229	0.0213312
230	0.0213312
231	0.0213312
232	0.0213312
233	0.0213312
234	0.0213312
235	0.0213312
236	0.0213312
237	0.0213312
238	0.0213312
239	0.0213312
240	0.0213312
241	0.0213312
242	0.0213312
243	0.0213312
244	0.0213312
245	0.0213312
246	0.0213312
247	0.0213312
248	0.0213312
249	0.0213312
250	0.0213312
251	0.0213312
252	0.0213312
253	0.0213312
254	0.0213312
255	0.0213312
256	0.0213312
257	0.0213312
258	0.0213312
259	0.0213312
260	0.0213312
261	0.0213312
262	0.0213312
263	0.0213312
264	0.0213312
265	0.0213312
266	0.0213312
267	0.0213312
268	0.0213312
269	0.0213312
270	0.0213312
271	0.0213312
272	0.0213312
273	0.0213312
274	0.0213312
275	0.0213312
276	0.0213312
277	0.0213312
278	0.0213312
279	0.0213312
280	0.0213312
281	0.0213312
282	0.0213312
283	0.0213312
284	0.0213312
285	0.0213312
286	0.0213312
287	0.0213312
288	0.0213312
289	0.0213312
290	0.0213312
291	0.0213312
292	0.0213312
293	0.0213312
294	0.0213312
295	0.0213312
296	0.0213312
297	0.0213312
298	0.0213312
299	0.0213312
300	0.0213312
301	0.0213312
302	0.0213312
303	0.0213312
304	0.0213312
305	0.0213312
306	0.0213312
307	0.0213312
308	0.0213312
309	0.0213312
310	0.0213312
311	0.0213312
312	0.0213312
313	0.0213312
314	0.0213312
315	0.0213312
316	0.0213312
317	0.0213312
318	0.0213312
319	0.0213312
320	0.0213312
321	0.0213312
322	0.0213312
323	0.0213312
324	0.0213312
325	0.0213312
326	0.0213312
327	0.0213312
328	0.0213312
329	0.0213312
330	0.0213312
331	0.0213312
332	0.0213312
333	0.0213312
334	0.0213312
335	0.0213312
336	0.0213312
337	0.0213312
338	0.0213312
339	0.0213312
340	0.0213312
341	0.0213312
342	0.0213312
343	0.0213312
344	0.0213312
345	0.0213312
346	0.0213312
347	0.0213312
348	0.0213312
349	0.0213312
350	0.0213312
351	0.0213312
352	0.0213312
353	0.0213312
354	0.0213312
355	0.0213312
356	0.0213312
357	0.0213312
358	0.0213312
359	0.0213312
360	0.0213312
361	0.0213312
362	0.0213312
363	0.0213312
364	0.0213312
365	0.0213312
366	0.0213312
367	0.0213312
368	0.0213312
369	0.0213312
370	0.0213312
371	0.0213312
372	0.0213312
373	0.0213312
374	0.0213312
375	0.0213312
376	0.0213312
377	0.0213312
378	0.0213312
379	0.0213312
380	0.0213312
381	0.0213312
382	0.0213312
383	0.0213312
384	0.0213312
385	0.0213312
386	0.0213312
387	0.0213312
388	0.0213312
389	0.0213312
390	0.0213312
391	0.0213312
392	0.0213312
393	0.0213312
394	0.0213312
395	0.0213312
396	0.0213312
397	0.0213312
398	0.0213312
399	0.0213312
400	0.0213312
401	0.0213312
402	0.0213312
403	0.0213312
404	0.0213312
405	0.0213312
406	0.0213312
407	0.0213312
408	0.0213312
409	0.0213312
410	0.0213312
411	0.0213312
412	0.0213312
413	0.0213312
414	0.0213312
415	0.0213312
416	0.0213312
417	0.0213312
418	0.0213312
419	0.0213312
420	0.0213312
421	0.0213312
422	0.0213312
423	0.0213312
424	0.0213312
425	0.0213312
426	0.0213312
427	0.0213312
428	0.0213312
429	0.0213312
430	0.0213312
431	0.0213312
432	0.0213312
433	0.0213312
434	0.0213312
435	0.0213312
436	0.0213312
437	0.0213312
438	0.0213312
439	0.0213312
440	0.0213312
441	0.0213312
442	0.0213312
443	0.0213312
444	0.0213312
445	0.0213312
446	0.0213312
447	0.0213312
448	0.0213312
449	0.0213312
450	0.0213312
451	0.0213312
452	0.0213312
453	0.0213312
454	0.0213312
455	0.0213312
456	0.0213312
457	0.0213312
458	0.0213312
459	0.0213312
460	0.0213312
461	0.0213312
462	0.0213312
463	0.0213312
464	0.0213312
465	0.0213312
466	0.0213312
467	0.0213312
468	0.0213312
469	0.0213312
470	0.0213312
471	0.0213312
472	0.0213312
473	0.0213312
474	0.0213312
